"","feature0","feature1","feature2","feature3","feature4"
"24",1.79904198435449,2.59367896784896,2.80723772558784,1.18009799384496,2.58967239373108
"25",-1.36963359308129,-1.74464505745893,-2.24036448706639,0.337238972548983,-0.993724516035134
"26",-3.49664718257922,-0.408295814935458,-2.67572757809871,-2.07327289422505,-0.913029809385648
"27",-3.64478377011836,-2.32164449247838,-2.1714479010311,-1.03891711374715,-0.747017766149926
"28",5.11614296840573,2.97610602259008,3.86493835895568,0.808880563354153,3.3794850030048
"29",0.773995274543659,2.00050175445518,3.09392576129757,3.46192591842814,1.41933279616195
"30",2.53826744699983,2.8564583292238,3.03700695837327,1.16971381829135,2.0866076669666
"31",0.285224105074045,0.528281388183036,1.45547245596603,1.29422516475112,1.11577389653292
"32",2.21925072474954,0.884902739370565,1.3265208269575,1.35669498809329,1.01380659328047
"33",2.90023532845059,0.452836887046701,0.656046554345617,-0.281345524636255,-1.05020852515781
"34",0.185867155818489,0.779662312416899,1.67429284173721,0.278121724114256,0.697573648560312
"35",3.56161258787558,2.34572198711639,2.26129590702461,-0.325436560822264,1.7239695120126
"36",-0.374200821870269,0.143086614480711,-0.55599263642204,-2.37669183623979,-1.40917729158597
"37",1.85212489270831,3.44941859988172,1.2617627538349,3.25520742106595,1.0412045883119
"38",1.71074691471421,2.73879204543973,2.00302970484693,2.72343491581446,3.64517958581203
"39",-0.567344374577472,-2.05311871950749,0.690581482369848,0.072345818153949,2.01076392721653
"40",-1.00497183785118,-1.65678879144123,1.44188195329441,1.89978614348141,0.815270925232086
"41",1.25492067499772,1.9923811390779,2.56259311119847,0.993390855516352,-0.795814595399106
"42",1.19290765862744,3.04770131111839,2.38030830617928,1.98477322053816,2.70261630046997
"43",0.491586911776555,0.991183473049554,1.74294151075761,-1.53915948071261,0.378796430704469
"44",-1.33644246025465,-1.3228190426131,0.41237562410464,-0.0378609489243285,1.02164914180467
"45",-1.40727780572177,-4.61428923737236,-2.57836286117099,-2.38992870416274,-3.07161656641264
"46",1.49431407619569,0.616569654343585,1.18820943993721,3.33443334123208,1.8555359799481
"47",2.65187693756177,2.2447060638714,1.72471491132424,1.7149973912272,3.46393863545241
"48",-0.880016571272129,-1.08874447680471,-0.260984074639338,-0.0864728509848982,-0.591884083241312
"49",1.88299526757149,1.73466284232519,1.15639024175888,1.89744829004115,-0.464178534211034
"50",0.0845371220314651,-0.851791028895967,1.05156557847703,-0.903910999833163,-0.443312226709707
"51",-1.37431640722203,-0.217259263178209,-1.53221042337977,-1.74816598975932,-1.82471355679663
"52",-3.19779131347298,-1.7920323594926,-3.18782617609504,-4.47474455705231,-1.57646456636603
"53",1.05701907196672,1.2520943680673,2.68842687993666,2.01936395520318,2.54965020893854
"54",4.14842959652782,3.10693967646947,0.833038412866835,1.67412546689218,1.66169869566154
"55",0.240377416805874,1.17901701385238,1.40733191110281,1.91072105726151,2.15057587194923
"56",0.988984425044159,-1.13545870970241,1.09676832875362,0.473765998376486,2.60471771700277
"57",-0.0408197047226089,1.1677367871344,0.975112411685155,1.28779832563726,1.03659051523978
"58",2.82775594028161,-0.291492571914427,0.464235901064543,2.36941678962194,2.76796133709161
"59",-0.503009096921287,2.52079437663599,1.03313128971192,-0.143099042387703,1.084335439216
"60",5.18370094910022,4.55010100252009,3.88632096186802,1.58345708315111,2.68825985532268
"61",-0.449123615539353,2.20071433657167,0.923826427535482,1.17830346784717,1.48526345613408
"62",2.50384171597029,0.088593654192503,0.298857516099349,3.01362968704775,1.91489284766466
"63",1.45321218774908,3.49003886755928,3.35379253299036,2.15957222908537,1.98558971102683
"64",-0.045131571191469,-0.349673224725763,-0.557077224111371,-0.540808807192635,-1.20201214465355
"65",-0.318484063555079,-0.342366799607834,1.13982378452904,-1.3570021118772,1.30271992853988
"66",2.90965941684984,2.62896726840062,1.88206705412491,2.7270344349402,2.18145855297059
"67",0.933998786707419,2.58307917809552,1.22224314583689,1.31635942591439,2.15102536230594
"68",2.13348389897142,0.976514746529607,0.913338571599649,-0.462998276883148,1.76585322672062
"69",-2.66257793338438,-0.000216148852407727,-1.25419303096426,-1.98453315985272,-1.8458818550075
"70",0.0738709144529774,-0.763294985243528,-1.05099609625729,-2.48660448040829,-1.15631012859769
"71",-0.683276643243486,0.0665400548973457,-1.15263916118448,2.02820808930767,0.860437559020301
"72",1.83113098814304,0.355517103928053,0.150154490711668,0.444340694978991,0.42030598404524
"73",1.3252807722787,2.04745523918396,-0.873282056359399,1.20662303778905,2.15261711637035
"74",2.83444236702835,1.12136842847728,1.73205047912998,0.931264907705217,2.30580614167509
"75",-0.746082712363738,-0.0925357587595661,-0.14418376280574,-1.24879654837321,-0.847358148178556
"76",-4.3609510324946,-2.13253925761527,-0.795939390982145,-4.53942098299024,-2.66090379775752
"77",-3.47022955551494,-0.754044450848136,-1.6443680292366,-2.42430175529158,-1.88681621956679
"78",2.88767312139861,1.05680506227048,1.2829890075075,2.99244222777475,1.8910171320828
"79",1.29791045809736,3.02172964663867,2.47963525676077,-0.0908598293418565,2.01464931913852
"80",2.35386458641876,2.9476674390505,1.9238545624028,0.440087060698995,1.90144760660485
"81",-1.19846435496286,0.932902245338809,0.174017548732303,0.768692037350503,1.42054867631956
"82",2.00550271334419,1.91827921829312,0.967798173954767,0.770374402262682,1.51757900409861
"83",-0.336496319563264,0.0925293676233607,-0.415108622199575,0.893004842584718,0.699166637909473
"84",0.0274092639432781,0.595591424269139,0.944036370343931,-1.46397193800644,1.2013988825297
"85",2.97780359216133,3.00401567705181,3.60124961160307,1.01562949470304,2.13792238613629
"86",-1.21258408279492,-1.81622127187476,1.63166595391828,-0.570996823862006,-1.5918523462679
"87",0.778551313261235,-0.90479219274735,2.05448454815763,2.40311394826504,1.4808151749575
"88",3.90151116023028,1.34795752134782,0.0382091736806962,2.39964310099879,1.32795746198644
"89",-1.19254094915446,-1.76160576504696,-0.923296707790357,-1.77774874746729,-1.75341491792019
"90",0.742007152672565,0.103367029870888,1.64340234543294,0.972341356265721,1.51418495235014
"91",-0.213243261559393,0.265370197651784,2.71218605118234,0.771642268964246,3.67231063012688
"92",-0.55532842031399,2.11350688407811,0.300894294587219,0.322668456395598,-0.315070928780195
"93",0.158950059791082,-1.54411928578875,1.1572436267143,-1.4057086147074,0.313550611589973
"94",-1.52304016050249,-0.520422327160369,-0.426651513377206,-1.6963471757552,-0.442774860403974
"95",-1.92377148418083,-0.749452114673231,-1.69646442036108,-2.36784027887313,-2.00991483422494
"96",-0.0853787663312945,1.36104277783851,0.928869062636791,3.4738972975376,1.02514253902043
"97",2.3598162435813,1.31745334230208,1.5060846241647,1.23528533471408,0.881475737528779
"98",2.13032425734561,2.34485525697431,0.0262985380811016,1.79050195968082,1.59706213326405
"99",1.13328523050119,2.52310519929379,0.267345237991369,0.648478883307736,-0.307927183738329
"100",1.13296835932776,-1.01985889928835,0.0446636843613626,0.109425945904121,0.00789566323206714
"101",2.40304476501607,1.19257672454023,0.585463454182353,1.76217292726081,-1.19694967055846
"102",-0.863799365916415,-2.05179770128318,-0.526119902926594,-1.07348290079635,-1.47220889182635
"103",2.47055716049103,3.81173018187319,2.70991023833356,0.652127540489475,2.56775635284251
"104",0.973702610935362,1.70814671310954,2.27002414042211,2.62489248071374,3.08609195352756
"105",1.28225006910685,1.66105385333421,1.95676042177981,1.20580717821207,2.09816878582207
"106",0.610646880092054,-2.27607059926741,0.0130252315722335,-0.0594994059429088,-0.253804678774018
"107",4.71470827003661,1.32959409833656,1.27895327508692,0.188450856203037,0.696047792019666
"108",-1.11401664993887,0.491585595366923,-1.06511480432494,-1.04031101056988,-0.690266008629644
"109",0.519403925624248,-0.00653226823042519,1.12887237802502,-0.221359706188321,0.538305373499626
"110",1.75772248698151,2.03796121625004,1.27471037803347,-0.191867287904171,2.5143108417097
"111",-0.482160814341431,0.440544883519324,-1.07682732667044,-0.616133771953347,-1.65774993419801
"112",0.869821679346165,2.37018121050223,2.47997745878388,1.49796295435967,1.0226089139979
"113",1.66743255456941,2.72518474306788,1.91954101330733,2.47342902459245,2.59146947336397
"114",-0.855441450101801,-2.90976364784768,0.618054543263758,-1.33810284738742,1.24376282586943
"115",2.2668885073529,1.73973458074148,0.940756982361433,0.646091776298557,3.98144911840166
"116",0.862581571584867,1.50074692693217,0.845249096304024,3.20969235703985,1.73337282397611
"117",-0.574590844360737,-0.268536387956525,-0.439477974589721,-0.470353870406619,0.44779375589387
"118",-1.07984291413725,1.20892596926258,0.157879952777032,-1.05743591435198,0.897092165391755
"119",-0.00323054014749036,-1.19575013000072,0.0925785677761899,0.650522407211276,-0.837379761754744
"120",-2.35916264252429,-3.72857020203826,-2.53645842506577,-3.12471274886004,-0.822410854142703
"121",1.20251902526602,1.3264846818867,-0.222042198211572,-0.245940468356797,-1.03705284374797
"122",2.42195320618834,1.41510857439055,1.40446808918016,3.64367555015633,5.29575381903554
"123",-1.09375317746706,-1.17460961699809,-1.68376253446163,-0.40026037862954,-0.110663980960713
"124",1.50862509742425,1.52307005484531,2.4048768660742,1.67667041446041,-0.695368395523893
"125",-0.777633143273092,-0.939018822656964,-0.497946075667592,-1.71860170576276,-0.428301785315472
"126",-3.40522988488509,0.330257956630488,1.43518865184261,-2.94507527191012,0.129579616215402
"127",-4.09493618530777,-0.0622361142937238,-2.77953926038888,-1.63371421041137,-2.91146633241702
"128",2.60226467156222,3.52106779899861,4.11426948495738,2.3251379230497,1.93736688990281
"129",1.87643112100136,2.03380941834419,3.55864425527226,2.8423671382101,0.904526445982169
"130",0.7306225326581,0.210220412128376,2.22821680899354,1.17475128142529,1.79870751543368
"131",1.24639365939181,-0.530498971299277,-1.15588579750842,1.5489634396288,1.64730165679139
"132",-0.936747990448317,-1.94299988660149,1.69612347883449,2.20037669128254,-1.2012745857213
"133",-0.0430272572873982,1.29408813999568,2.68433763752499,0.381731216913575,-1.01710672705726
"134",-0.0363863721357733,1.69157635698351,-0.451210172788507,-1.09103521521902,-0.401924027959919
"135",3.78477046727842,0.749982024524703,2.99818225479655,3.49879817938185,0.782704338306452
"136",-0.919552023223607,0.967853927474534,-0.386546561138783,-0.277263742678588,1.20246984704043
"137",1.35252553853426,2.5414740022529,2.17721874824851,1.66054492805236,1.28841044168919
"138",2.58481393684472,1.94549687269627,1.36136656051414,2.25035816548504,2.78822302404501
"139",-0.380042744679222,1.02943868583542,0.632189753716872,0.320320780357024,0.187006233297204
"140",2.65223139140487,1.99073794805202,2.21173601829888,1.13229461024625,2.89850747544521
"141",2.21440748675759,1.45048444540958,1.26850357232699,3.17129670850631,0.185552948559794
"142",2.23589404330722,3.19266570116573,2.69719298560068,2.50154246888316,1.25194819619623
"143",0.9983886645761,0.768299420495478,1.00904078975305,0.836491005083477,0.0217219986065056
"144",-0.546617943144963,-2.11951680932636,-1.00721321587093,-2.52367427018367,-3.01983106957662
"145",-3.13601947591497,-2.92845392326739,-0.946078405342676,-3.02886144435985,-2.9719928830349
"146",-0.114559036477972,2.34732405967208,0.655509473955009,-1.79776517079091,-1.04934786210089
"147",-0.0434248188336677,0.815274978849465,1.35655451160435,1.34819150854787,0.798402475868815
"148",1.57548788619761,-0.990404038055969,-0.0423233046854132,-0.146424307691416,-0.610390642330514
"149",1.83317191622181,2.90437137457676,0.253269198099591,2.80633424857752,1.85771965391629
"150",-0.546179669494801,0.0137618279659601,-1.13805663017882,-2.21449809989782,-0.996115223607696
"151",-0.87295537536836,-0.630137199200911,-2.12489340260832,-2.23713376324527,-1.7275837799172
"152",-3.16964603658852,-3.42486005000223,-3.42706943236128,-3.90603393245712,-4.26684467643653
"153",2.59645219917017,1.07861886707699,1.86772459592259,2.09955023819735,1.83263086540505
"154",1.93118332108716,1.08061725157947,1.62619146888931,3.71211051893932,4.2026079149212
"155",1.97485065057094,0.800957895919893,1.73283821969091,2.25158316467738,0.536758227289122
"156",-0.121852840779297,-0.313734200894421,0.675005102016108,0.229643738542475,-0.169639303362612
"157",0.523851260649289,0.507149554714257,1.09771399275155,0.705042900284349,-0.630708319690104
"158",1.03628564510418,-0.303255390134649,0.535272375035402,1.92656180858777,1.61540920079564
"159",0.87007812099621,-0.0756627911555078,2.03961639838369,2.34283288240047,-0.267900647899469
"160",2.41796874262988,2.02060167989694,0.308422697111355,1.24176983221388,1.77390534533997
"161",-0.00495733906969753,-0.859995094667729,-0.286280131147747,-0.642468356126312,-0.294811904763014
"162",4.78402497343669,1.4012136878084,3.48819652870679,5.12841710335764,2.92456104600175
"163",2.17782849855762,2.77696300712819,0.797188067929183,2.34687944729178,2.53297160990224
"164",-1.1164567599831,0.436680958544615,-1.2277245860129,-2.77894107168867,-0.480770646672129
"165",0.49175383980293,1.38182705843208,0.490291622726103,1.19253601197827,1.00096416825317
"166",2.97990411606457,2.06360441394744,0.60925890254714,1.89562605023971,0.875568689779692
"167",1.95536158770952,-0.0783428238795607,-0.356839710793363,1.85065082822038,1.12643433974546
"168",0.790395080580457,0.363330525079567,1.39145807524289,-1.41771597336462,-0.51743144970999
"169",-1.31157798228806,-0.144005912474163,-1.20804589918039,0.237537225749997,-0.0770981101175279
"170",-0.843481524789006,0.850877790323208,-0.864991031013565,-0.940367363178875,-1.87629803112749
"171",1.65285441160171,0.484575942169269,-0.477122515384103,-0.531744790354003,0.758953666455219
"172",-0.675755915782407,2.17414131229719,0.0645402381049232,1.44960902371492,1.84886391790191
"173",1.66642420755751,0.057970373650202,-2.33388221260096,0.501905394649968,1.11625183087453
"174",2.90268264541866,2.16422684979621,1.22476525229339,1.09470149181017,0.517632695138795
"175",-0.582192334188074,-1.05139012789634,0.216857202919709,-0.372988888964324,-1.85181830610751
"176",-2.9020962022492,-1.17346045896196,-1.61002299549583,-2.19388068017469,-0.991481330051795
"177",-1.25065757699395,-0.0890678163135301,-2.91675146309503,-1.8749482509373,-1.66239744120994
"178",3.1006227274829,2.3564873041683,0.726989396257266,3.29858673864285,2.17403579732251
"179",1.91218768732707,1.79175548264241,2.07230871692564,3.92894672930294,1.11457702590062
"180",1.23730451734878,0.968676115653247,3.03182885599367,2.52298033918689,1.25282923586734
"181",0.0644849052111469,0.72048870297053,0.206611603769722,1.98730989555458,0.359124805619189
"182",-1.26828403055231,-1.25807021282794,2.23152446386394,0.830808313312373,0.585229576038959
"183",1.27208741523202,-1.18085022097356,-0.469608411263095,0.308871686434886,1.64845782663764
"184",0.933627373179159,-0.331875651990093,0.15377086801635,1.47571101254733,-0.218106061083612
"185",3.04323799253221,2.87166757802019,3.80647109019457,1.85791720441534,3.2834357573552
"186",-0.826612926442123,-1.03263503353577,-1.12345789114426,-0.712723066096,-0.117582516761896
"187",2.8015616816763,2.65116882278779,4.14698542832288,1.08230972885034,3.03383785403139
"188",0.76674129590016,2.59049091313473,-0.852729851317513,1.22363757963864,1.25323317492779
"189",0.869110388488048,-0.93245977108974,0.0382709378837618,0.259543897144604,-0.763541340892662
"190",1.72024179059623,-0.066396154741468,1.17788343664745,0.00298549376752422,1.01532915086125
"191",3.17760211194845,2.52012719726663,2.3020295560209,3.07927446531955,2.54303393793047
"192",1.49859509341403,2.01324704026269,2.94640257386042,0.728405095939891,1.69321858864331
"193",-1.42891425898632,2.3733131458006,1.24733961651766,1.47283328680354,1.4320405471076
"194",-0.175466952148736,-1.91392790098614,-0.245361964108052,-1.63590113123311,-1.00504752455168
"195",-1.10119915283091,-3.56884366447508,-1.56525446712273,-1.05038144575128,-1.33933411668705
"196",0.728781693395435,1.17471546821847,0.918764097067006,1.38543498717328,1.11948608385549
"197",-0.46188659672878,0.993267383799849,1.46915445155014,-0.307029638451991,0.386205739058108
"198",-1.32772848809406,0.0707201862365092,-2.37970424550316,-0.962266359506305,-2.21738092171142
"199",0.249944227454888,2.24485410921637,2.45722364053319,0.0525678152558021,3.61250969971073
"200",-1.13604792055096,-0.374382524565254,-0.525850201989039,0.0669132657263164,-0.232621547326666
"201",-1.5153099298449,-0.952834510935248,-1.5321894973317,-3.07105327344847,-2.90442463708527
"202",-2.4729380217261,-1.96134047353202,-0.918479124932606,-3.23092576451199,-3.55867091022629
"203",1.79633551481718,2.09146537129453,1.8850433262395,2.04197250525631,1.12038861547307
"204",2.60817273839669,1.61123810508849,2.72723763916484,1.68033042057656,2.24464695159269
"205",3.6249824361199,2.4608143470526,3.24325214000405,2.28827213517087,3.07923942010768
"206",0.211421470528421,-1.59125237545244,0.845223237198051,-1.81295983338579,-0.261210392704499
"207",1.11923615089287,2.26811402547605,1.36813015239682,1.00992784712644,3.03608166743217
"208",1.65477311232321,0.49641964294002,0.862025802617783,0.398054656042378,2.26070335857483
"209",1.28758969986537,0.108185356891448,0.977833027570948,1.06160677463236,-0.759228042993779
"210",2.8264996935618,1.75171307668519,3.46145577688648,2.53807417524362,2.51379248306387
"211",0.0739140535283437,-1.75399162407628,0.295495166878507,-1.13449750614752,1.27051190872205
"212",3.11304585792668,3.31343245964594,1.81919116709098,3.22923147861068,2.53419896437659
"213",1.91776123754817,0.826847618258345,1.38322001335137,0.225673254843811,1.79698251337002
"214",-0.251142700957116,1.1488340465543,1.30755129110531,0.830187867481681,0.626675866234973
"215",0.464932100859888,1.23899765818819,2.82172466067839,1.34877922021482,2.13715635789941
"216",1.33624056518906,3.27313829981036,1.39243663413719,1.55330537679704,2.35632211344403
"217",3.0226254560797,-0.23599145014366,2.50832483492573,1.90635048096246,2.98464182106581
"218",-0.595865954671773,-0.544844140994255,-1.50336021626136,-1.23705475052044,-0.57799040082601
"219",-1.35768350680045,0.381805509841512,-2.21607708381039,-0.661062206472349,1.37914706443747
"220",-2.4029273385614,-1.6794447166108,-0.0450279811649112,-1.99091278027395,-2.2730796791061
"221",2.18943981917953,0.30224612774104,0.303696513700082,-0.221727147818217,-0.103522208571062
"222",1.66812635013975,1.87248979620483,0.473022252343101,0.705913993291027,0.100398542450289
"223",-2.20441908706221,0.91989121960052,-0.421427833330224,-0.21915287628165,1.46659108737188
"224",-0.0857751285229367,3.17071774450728,1.19444437587418,3.03147146331165,2.11544810601236
"225",-0.601464035495852,-0.0445659241111624,-1.0860302938756,1.85887588246415,0.980415575453463
"226",-0.268455813055235,-2.18399590737199,-3.24489752367128,-1.74696806581135,-1.45813313810764
"227",-2.5595216349569,-4.15183883648614,-2.43531684925947,-3.67215205623493,-3.05277884752212
"228",1.74566469114639,1.30771510701335,2.91012588052733,2.25801395834481,2.07785365752769
"229",3.26751100552473,4.03631034793913,3.52815911476591,0.86222491046098,2.23068148147228
"230",1.15106619244903,2.52862110235609,3.31704296963716,0.413390297370445,1.42222465140297
"231",4.03655417988075,0.660977325117616,2.94483799809287,2.6580231308349,2.31604687079445
"232",1.44850666601708,1.00787475426625,1.03545265710616,1.16692719703572,0.418369945366874
"233",1.00624262331223,3.18129697873439,2.91245111195231,0.514316128075915,2.15816299455138
"234",1.48364395928661,-1.75178974119263,0.51717765323543,0.182727825822206,0.73243213780996
"235",2.66659886214195,1.97678834973045,1.90771732953637,5.32723763077785,3.91251377330197
"236",0.525841130448188,-1.32313880787239,-1.71283525393278,0.531548338186399,-1.80463701835156
"237",1.58300454470898,0.962763077484823,2.397081416037,2.58701148472587,0.635225144365503
"238",3.22300211568378,2.9358302182438,0.742631106799485,4.65052227282681,1.63319506499057
"239",-1.37011427617161,0.563699442657505,-0.725285744535926,-0.056736855740979,0.0247072739462663
"240",2.89681155104609,1.64699845759049,2.95662065880695,1.40215337205095,2.01711630900567
"241",0.919020019806166,1.73956421629109,2.08813642313382,2.1559093313899,2.38052102067319
"242",2.98958282333245,-0.142607353849713,0.47988689971003,1.92652608567106,1.9928086688749
"243",0.886288655123285,1.64151363223198,-0.948325640819496,-0.0729253646182446,0.452840569334267
"244",0.864038748798402,-0.373297245760638,0.992361062766485,1.00588710679473,0.647595733477491
"245",-0.332515424850147,-2.81199491702042,-1.23640465270685,-1.31294833014034,-0.477600953788293
"246",-0.529937860330292,0.524530201687768,0.922803226335206,-1.69032521778547,0.27263387906845
"247",2.00093107955101,2.79689118782367,0.409039512718274,1.00230738318446,1.86934425858853
"248",0.294685402268109,-0.635909266651974,0.355883245714995,1.24162653920941,0.712708716858269
"249",0.248550871045652,1.57864586814925,2.13303719928492,0.0648051892116938,-0.168000352724338
"250",-1.05598142476532,-0.161356207310481,-1.5366193269833,-0.553659567768631,-2.29605641229574
"251",-0.312036801131763,-0.87667108021344,-1.45960946672901,-0.792775798064313,-1.62763176103339
"252",-2.5788886970319,-4.0641310110273,-3.15648490533813,-2.89887230201319,-2.07062323537653
"253",3.16260374296406,1.61609661637395,2.2360566183016,3.72325978830212,3.29881648495168
"254",1.71291666855287,0.378929101313529,2.68290275745339,1.27109772948951,3.51897585827853
"255",3.34811819673891,1.82005378119468,2.42778930308112,1.14733535494596,2.16921331642716
"256",-1.16201499104753,2.27476368159405,-0.947171146098996,-0.177405714523973,-0.974985510097135
"257",0.505337209342239,-2.06195470794864,-0.369977226997823,0.64697401647477,0.350880274985966
"258",-0.0775440576894008,0.112440239853666,0.7279717815393,-0.910692239067929,-2.24114031400987
"259",1.77077295609504,0.456432500037121,0.977140277803756,-0.334472796013568,1.89668716154007
"260",3.96761816628682,2.47042951264609,3.66341386306857,1.7015028701724,2.38066367906071
"261",-0.38680199691881,1.18573347312475,0.469396525327207,-0.457386006572215,-0.485925251015009
"262",2.5826673569089,1.70832717652794,2.74848886453895,4.38890850461048,2.32323239081854
"263",3.60078036587569,2.23755251198383,1.51248756092875,2.74838007362992,1.34443098891479
"264",-1.43828338232587,-0.302449600270921,1.01541172777755,-2.24690416351569,-0.424718791777938
"265",1.12727231868224,0.701715273359054,0.649460138711456,2.45248464858965,-0.34649588639261
"266",2.86210497365087,2.70390147576838,2.34445412312224,1.76304044524052,3.10571624143368
"267",0.925729325839835,-0.210192549967281,1.23445477029218,1.4135832775751,0.801624805801468
"268",-1.25963945423945,1.6692185967935,-0.327257162986744,-1.34486224939401,0.131630189034314
"269",0.707593673866078,-1.36423705596116,0.225903580487063,-1.18664989996787,0.408037503507678
"270",-2.46593839373927,-2.83924749467753,-1.59427761313443,-0.952277497688847,-0.297838432240054
"271",0.611744041576554,-0.0584480866043298,0.264775922047436,-0.211553617965486,-1.40570106653546
"272",1.96625712496531,2.54378104059824,2.23099591037532,0.735983528068547,1.07518926576466
"273",-1.60173064209944,2.1299921843925,-1.06184815437574,-0.982400413204105,-0.322529383570644
"274",2.20122877578371,0.772325111471851,0.36497410565526,1.88846502670224,1.47487232675137
"275",-0.191945775454877,-0.128214068506421,0.962024460468935,0.0133640458234183,0.898471244312288
"276",-0.866746958909564,-0.250328529972049,-0.863884144936943,-1.91147690571557,-1.78908080128243
"277",-1.27283115397431,-0.612967790664624,-1.86630195462469,-1.66943086232858,-0.103041061081732
"278",1.74111639290474,2.22287787340712,3.80842308030296,0.787363834128145,2.60739670079513
"279",2.54717706324506,2.40597038544509,1.9169476229986,2.81129677172376,1.76951969840606
"280",0.224637090273446,2.51773664592381,3.60801712606928,0.307006731204988,3.43179096540021
"281",0.297305978264188,1.38849186386553,0.174041276245915,3.46248986172626,1.58578070186354
"282",1.3971031763424,-0.401714772569475,2.37727512702469,0.43785032503356,1.48391092454377
"283",2.34914722687571,2.7017988840915,1.35042427275286,1.30904745019568,1.31772926206844
"284",1.20616539883755,-0.531845822206468,1.36816306556949,1.9557595858849,-0.736261572395369
"285",0.86670139950977,1.1601645919441,1.87377140290538,1.08192732457964,1.42447180438792
"286",-0.743452028630984,-1.3670806917593,-0.797070490671655,-0.223532917213243,-0.239635031918317
"287",2.89648061981522,3.07181053747327,1.59397765549595,3.11773834492853,3.84131917867434
"288",-0.917771017083624,2.10417196281746,2.33530031701769,1.09108238170601,1.71553236966015
"289",-1.24233869745203,-1.84177150079242,-0.571395134936017,-0.413611242097842,-0.821392026588292
"290",0.877664124265906,1.82080704876277,2.60345894258564,1.50359122283552,1.70244017828338
"291",2.47299175963739,0.785214367986664,3.25441503893111,3.69725379686577,0.606093147943809
"292",1.82590402391631,1.85625042637866,1.59151678729407,-0.572033417506319,-1.61646749721327
"293",0.0128122050558408,1.6059834764002,-0.161132525897447,-0.567236275505621,0.445634747661721
"294",0.435821537914383,0.178766589713834,0.48677101431463,1.35113328501766,-2.22466638340079
"295",-0.598065977445691,-3.92068873234484,-2.09092061531343,-0.0856174335674069,-0.714435442147627
"296",1.03168775510932,-0.0296956553954649,1.15497209886221,1.73083031944794,1.11688554709303
"297",0.160207699842659,2.25914067719104,0.433092451008857,-0.512953796112447,0.809166716469743
"298",0.839613770116076,1.32931274786209,1.76824208256427,0.765638170261016,1.28802584590105
"299",2.90755845247824,0.837518165166829,0.963494552699911,1.32672637627255,3.14696080377071
"300",0.383604653562278,0.513944224454769,-1.4147551448744,0.205841818508956,-2.50063679416358
"301",-2.75548082873547,-2.96712104823048,-2.19995260313021,-2.99263621904072,-3.07199629627151
"302",-3.81858356436253,-1.01287173451021,-2.61037308783766,-2.13441607814105,-0.347759865195773
"303",1.91630811529312,3.72315404519278,1.77403172214165,2.01900490626983,2.47399414789666
"304",1.26562756350385,1.14819921770086,0.889941338917414,2.92691630728389,2.73512118979503
"305",1.50817793367865,2.01511961849503,-0.353524546803217,1.79260019158785,2.80090556107732
"306",1.95513664418977,4.64491195941375,1.19369431755327,1.74342649284992,1.2301561684043
"307",0.07913072267945,1.57746231578897,0.475532362581464,2.21963040995943,1.52153593804687
"308",-0.404375203649551,-0.347056913903913,-0.805616474401911,1.70937156250212,-1.21817950078766
"309",0.815873042104942,-0.344383772197165,0.748489160935539,1.54219557765058,-0.377221949067907
"310",2.23039607700763,3.55424897027218,2.36669859243236,2.93995682062598,2.17766005836381
